recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,f2sms,wkless13,newern01,newern02,newern03,newern04,newern05,newern06,newern07,newern08,newern09,newern10,newern11,newern12,newern13,newern14,newern15,newern16,newern17,newern18,newern19,newern20,newern21,newern22,newern23,newern24,newern25,newern26,newern27,newern28,newern29,newern30,bifrsp,employed_01,employed_02,employed_03,employed_04,employed_05,employed_06,employed_07,employed_08,employed_09,employed_10,employed_11,employed_12,employed_13,employed_14,employed_15,employed_16,employed_17,employed_18,employed_19,employed_20,employed_21,employed_22,employed_23,employed_24,employed_25,employed_26,employed_27,employed_28,employed_29,employed_30,frac_months_employed,outcome,bfeduca,reasonsa,reasonsb,reasonsc,reject
300904,03/30/88,1,JK,1,0,0,0,1,0,10/10/58,29,5712,2444.656,0,0,.71640396,1,0,0,1,605,605,605,431,431,431,641,641,641,209,209,209,0,0,0,0,0,0,13,13,13,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,.60000002,1,12,Needed Job,No Other,Missing,Did not reject
300905,08/11/88,1,IN,1,0,1,0,1,0,01/06/57,31,31273,3000,1,0,0,0,0,0,0,380,390,390,390,0,0,0,579,579,579,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1193,1193,1193,1066,1066,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,11,Entered Other School,No Other,Missing,Did not reject
300906,11/29/88,1,NE,1,1,0,1,0,0,05/03/57,31,30439,1104,0,0,1,1,0,0,1,304,51,51,51,284,284,284,776,776,776,1044,1044,1044,1379,1379,1379,1285,1285,1285,1363,1363,1363,1409,1409,1409,1312,1312,1312,1713,1713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,Missing,Missing,Missing,Did not reject
300909,09/28/88,1,LC,1,0,0,1,0,0,03/08/54,34,13755,3300,0,0,1,0,0,0,0,880,880,880,0,0,0,366,366,366,482,482,482,140,140,140,359,359,359,1451,1451,1451,907,907,907,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,.69999999,1,12,Took Job,No Other,Missing,Did not reject
300911,10/19/88,0,CC,0,0,0,1,0,0,09/08/64,24,21310,3000,0,0,1,0,1,0,0,1035,1035,774,774,774,0,0,0,57,57,57,536,536,536,391,391,391,1257,1257,1257,1392,1392,1392,1237,1237,1237,657,657,657,337,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,12,Missing,Missing,Missing,Did not reject
300912,06/17/88,0,IN,0,1,0,0,0,1,05/27/59,29,417,2444.656,0,0,0,1,0,0,.53322983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.1,0,08,Control,No Other,Missing,Did not reject
300913,08/26/88,1,CC,1,0,1,0,0,1,09/06/39,48,26440,13000,1,0,1,0,1,0,1,455,620,620,620,1137,1137,1137,1935,1935,1935,1463,1463,1463,549,549,549,640,640,640,208,208,208,410,410,410,1067,1067,1067,949,949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,Missing,Missing,Missing,Did not reject
300916,05/30/89,1,NE,1,0,0,1,0,0,04/15/51,38,5865,0,0,0,1,0,0,0,1,0,106,106,106,975,975,975,814,814,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,.46666667,0,14,Took Job,No Other,Missing,Did not reject
300917,04/07/89,1,IN,1,0,0,1,0,0,06/09/20,68,11235,2444.656,0,.11530664,1,1,0,0,0,153,153,323,323,323,370,370,370,334,334,334,399,399,399,535,535,535,348,348,348,466,466,466,460,460,460,306,306,306,306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Not Chosen,No Other,Missing,Did not reject
300918,11/01/88,1,SM,0,0,0,1,0,0,08/27/34,54,13825,0,1,0,1,0,0,1,.53322983,0,0,0,0,44,450,435,450,450,435,450,435,450,450,406,450,435,450,435,450,84,0,0,0,1240,1240,1120,609,1405,1452,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,.76666665,1,08,Missing,Missing,Missing,Did not reject
300920,03/11/88,1,IN,1,0,0,0,1,0,08/20/51,36,26013,6000,0,0,1,0,0,0,0,167,167,167,614,614,614,1618,1618,1618,603,603,603,231,231,231,1208,1208,1208,1301,1301,1301,1203,1203,1203,1066,1066,1066,660,660,660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,Missing,Missing,Missing,Did not reject
300923,03/25/88,0,PR,0,0,1,0,0,1,11/08/58,29,702,2080,0,0,.68767726,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,.1,0,08,Missing,Missing,Missing,Did not reject
300924,04/19/88,1,JC,1,0,0,0,1,0,11/12/63,24,7086,5887,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,71,550,532,550,532,550,550,532,550,533,551,551,498,516,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,.5,1,12,Missing,Missing,Missing,Did not reject
300929,04/28/88,0,JK,0,0,0,0,1,0,09/04/62,25,4281,1500,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,777,777,128,128,128,522,522,522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,.30000001,0,08,Not Chosen,No Other,Missing,Did not reject
300931,09/23/88,0,JK,0,0,1,1,0,0,01/10/59,29,4572,4103.9111,0,0,1,1,0,0,1,0,0,0,0,0,0,274,274,274,36,36,36,464,464,464,142,142,142,0,0,0,608,608,608,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,.5,1,12,Missing,Missing,Missing,Did not reject
300932,06/16/88,1,SM,1,0,0,0,1,0,02/14/50,38,32533,2444.656,1,0,1,0,0,1,.53322983,283,1252,1210,1252,1210,1252,1252,1130,1252,1210,1252,1210,1252,1252,1210,1252,1210,1252,1254,1154,1300,1259,1300,1259,1300,1300,1214,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,.89999998,1,12,Took Job,No Other,Missing,Did not reject
300935,06/29/88,0,SM,0,1,0,1,0,0,06/08/66,22,798,2444.656,0,1,1,0,0,0,.53322983,0,0,0,0,0,0,0,0,0,35,35,35,0,0,0,220,220,220,11,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,.30000001,0,12,Control,No Other,Missing,Did not reject
300936,07/28/88,0,CI,0,0,1,0,1,0,02/08/66,22,43006,1300,0,0,1,0,0,0,0,1351,1351,1438,1438,1438,1411,1411,1411,1348,1348,1348,1587,1587,1587,1423,1423,1423,1487,1487,1487,1366,1366,1366,1446,1446,1446,1419,1419,1419,1529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Not Chosen,No Other,Missing,Did not reject
300938,09/23/88,1,MN,1,0,1,0,1,0,05/17/57,31,34587,3000,0,0,1,0,0,1,0,1506,1457,1506,1506,1360,1506,1457,1506,1457,1506,1506,1457,1506,1457,729,0,0,0,0,0,1029,1373,1373,1329,1373,1329,1373,1373,1240,1373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,.83333331,1,11,Missing,Missing,Missing,Did not reject
300939,04/18/88,1,LC,1,0,0,0,0,1,08/06/52,35,0,8800,0,1,.71640396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
300940,01/12/88,1,CC,0,0,1,0,1,0,10/28/62,25,10191,4200,0,0,1,0,0,0,0,0,0,113,113,113,412,412,412,0,0,0,0,0,0,0,0,0,216,216,216,115,115,115,1176,1176,1176,1365,1365,1365,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,.60000002,1,10,Took Job,Other,Other,Rejected JTPA
300941,04/04/88,0,CV,0,0,1,1,0,0,12/09/52,35,11948,8419,0,1,1,0,0,0,0,1004,1004,820,820,820,948,948,948,309,309,309,570,570,570,83,83,83,0,0,0,0,0,0,409,409,409,0,0,0,523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,.69999999,1,12,Missing,Missing,Missing,Did not reject
300942,08/02/88,0,JC,0,0,1,0,0,1,05/10/59,29,4389,1030,0,0,1,1,0,1,0,1062,1112,1088,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13333334,0,12,Not Chosen,No Other,Missing,Did not reject
300943,10/13/88,1,OK,1,1,0,1,0,0,03/14/63,25,0,400,0,1,.71640396,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Missing,Missing,Missing,Did not reject
300944,05/13/88,1,OH,1,1,0,0,1,0,03/16/51,37,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,Missing,Missing,Missing,Did not reject
300946,01/08/88,1,IN,1,0,0,0,1,0,12/12/63,24,22985,2444.656,0,0,1,0,0,1,0,725,775,750,775,750,775,775,750,0,0,598,598,1085,1338,1296,1338,1296,1590,1783,460,465,450,465,465,391,686,1029,1063,514,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.89999998,1,12,Missing,Missing,Missing,Did not reject
300947,08/25/88,0,CC,0,0,0,1,0,0,08/01/57,31,33937,2444.656,0,1,1,0,1,0,0,720,733,733,733,763,763,763,671,671,671,1135,1135,1135,1475,1475,1475,1306,1306,1306,1533,1533,1533,1328,1328,1328,1397,1397,1397,1097,1097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,Not Chosen,No Other,Missing,Did not reject
300948,03/02/88,1,IN,0,1,0,0,0,1,11/24/50,37,21609,900,0,0,1,0,0,0,0,102,102,102,94,94,94,189,189,189,486,486,486,166,166,166,828,828,828,1025,1025,1025,1028,1028,1028,1607,1607,1607,1678,1678,1678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
300950,11/04/88,1,IN,1,0,0,0,0,1,02/05/63,25,2625,100,1,0,1,0,1,0,1,0,0,0,0,176,176,176,354,354,354,345,345,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.30000001,0,10,Missing,Missing,Missing,Did not reject
300951,07/27/89,1,IN,0,0,1,0,1,0,07/05/41,48,3723,550,0,0,0,0,0,1,0,225,225,225,225,225,792,792,792,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.36666667,0,08,Missing,Missing,Missing,Did not reject
300953,11/30/88,1,NE,1,0,0,1,0,0,02/22/62,26,15223,3289,0,1,1,1,0,0,0,0,75,75,75,0,0,0,678,678,678,664,664,664,992,992,992,785,785,785,508,508,508,225,225,225,614,614,614,800,800,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.86666667,1,12,Missing,Missing,Missing,Did not reject
300954,12/21/88,1,CC,1,0,0,1,0,0,11/25/63,25,5622,2444.656,1,0,0,0,0,0,0,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,326,326,341,341,341,960,960,960,173,173,173,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,.5,1,10,Missing,Missing,Missing,Did not reject
300955,01/11/89,1,NE,0,0,0,1,0,0,06/26/63,25,0,2444.656,.21116078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Missing,Missing,Missing,Did not reject
300956,03/11/88,1,CV,0,0,1,0,1,0,02/22/52,36,2343,3301,0,0,.68767726,0,0,0,0,187,187,187,569,569,569,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.30000001,0,12,Can't afford,Missing,Missing,Did not reject
300958,09/05/89,1,PR,1,0,1,1,0,0,05/29/61,28,14466,11960,1,0,1,0,1,0,0,175,175,175,1240,1240,1240,1281,1281,1281,1292,1292,1292,834,834,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,1,09,Missing,Missing,Missing,Did not reject
300959,02/17/88,1,IN,1,0,1,0,1,0,03/20/43,44,663,17000,.33528507,0,0,0,0,0,0,54,182,182,182,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23333333,0,09,Missing,Missing,Missing,Did not reject
300961,02/23/88,1,LC,1,0,1,0,0,1,12/21/54,33,49363,6602,1,0,1,0,0,1,0,151,1266,1266,1266,1447,1447,1447,1417,1417,1417,1948,1948,1948,1938,1938,1938,1822,1822,1822,1975,1975,1975,1616,1616,1616,1877,1877,1877,1647,1647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Missing,Missing,Missing,Did not reject
300962,12/07/87,1,CC,0,0,1,0,1,0,07/27/64,23,4491,4103.9111,0,0,0,0,1,0,.40733594,369,369,369,126,126,126,335,335,335,95,95,95,121,121,121,0,0,0,40,40,40,252,252,252,159,159,159,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,.80000001,1,08,Missing,Missing,Missing,Did not reject
300964,10/18/88,0,CC,0,0,0,0,1,0,07/15/51,37,5168,0,.21116078,0,.71640396,0,1,0,1,154,154,922,922,922,698,698,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26666668,0,99,Missing,Missing,Missing,Did not reject
300969,09/19/88,1,HF,0,0,1,0,0,1,12/03/65,22,2238,4103.9111,0,0,0,0,0,0,.40733594,531,531,531,36,36,36,0,0,0,95,95,95,0,0,0,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.40000001,0,08,Jail,No Other,Missing,Did not reject
300970,04/05/89,1,IN,1,0,1,0,1,0,04/24/56,32,62132,4000,1,0,1,0,0,0,0,1843,1843,1896,1896,1896,2633,2633,2633,2069,2069,2069,2128,2128,2128,1736,1736,1736,2194,2194,2194,1997,1997,1997,2277,2277,2277,1914,1914,1914,1914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Missing,Missing,Missing,Did not reject
300973,07/15/88,1,JK,1,1,0,0,1,0,12/18/53,34,17391,2444.656,.21116078,0,0,1,0,0,.53322983,0,0,0,0,0,641,641,641,648,648,648,687,687,687,686,686,686,635,635,635,680,680,680,716,716,716,828,828,828,828,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.83333331,1,12,Missing,Missing,Missing,Did not reject
300974,12/14/88,1,IN,1,0,1,0,1,0,06/10/61,27,25791,3000,0,0,1,0,0,0,0,622,622,622,153,153,153,1422,1422,1422,1629,1629,1629,411,411,411,1085,1085,1085,1345,1345,1345,1525,1525,1525,227,227,227,178,178,178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
300975,05/11/89,1,CI,1,0,0,1,0,0,10/19/58,30,13484,1750,0,0,0,1,0,0,0,162,741,741,741,917,917,917,0,0,0,0,0,0,0,0,0,285,285,285,566,566,566,712,712,712,855,855,855,547,547,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.69999999,1,10,Missing,Missing,Missing,Did not reject
300977,08/03/88,1,MN,1,1,0,1,0,0,02/21/66,22,0,2444.656,0,0,1,0,0,0,.53322983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
300979,08/18/88,1,OK,0,0,1,0,0,1,08/03/39,49,18390,4103.9111,.33528507,0,1,1,0,1,.40733594,183,1136,1100,1136,1136,1026,1136,1100,1136,1100,1136,222,0,0,1068,1068,1068,1068,0,0,1023,1061,487,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,.63333333,1,12,Missing,Missing,Missing,Did not reject
300981,08/29/88,1,HF,0,0,0,0,1,0,12/25/60,27,29339,450,0,0,0,1,0,0,1,196,837,837,837,919,919,919,977,977,977,882,882,882,1140,1140,1140,989,989,989,1082,1082,1082,994,994,994,1239,1239,1239,983,983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Missing,Missing,Missing,Did not reject
300983,06/06/88,1,PR,1,1,1,0,1,0,06/14/59,28,225,0,0,0,0,0,0,0,1,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,12,No Choice,No Other,Missing,Did not reject
300984,12/23/88,1,IN,0,0,0,0,1,0,11/03/31,57,0,2444.656,0,0,0,0,0,0,.53322983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
300990,05/05/88,1,MD,0,0,0,1,0,0,02/07/35,53,0,2444.656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Missing,Missing,Missing,Did not reject
300993,06/13/88,0,IN,0,0,1,0,1,0,04/12/64,24,53830,0,0,0,.68767726,0,0,1,1,0,0,0,0,0,0,0,0,0,1649,3194,3091,3194,3194,3091,3194,3091,3194,3194,2885,3194,1546,3583,3467,2525,1326,1283,1326,1283,1326,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.69999999,1,99,Control,No Other,Missing,Did not reject
300996,10/13/88,1,PR,1,0,1,0,0,1,08/01/58,30,10942,0,0,0,0,1,0,1,1,1323,1323,1383,1383,1383,533,533,533,70,70,70,716,716,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,1,11,Other,No Other,Missing,Did not reject
300999,06/07/88,1,SM,0,0,0,0,1,0,02/08/47,41,10728,4227,1,0,0,0,0,0,0,101,101,101,436,436,436,1048,1048,1048,745,745,745,623,623,623,623,623,623,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.60000002,1,10,Other,No Other,Missing,Did not reject
301000,09/20/88,1,CV,1,1,0,1,0,0,07/11/55,33,5953,11000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1183,1222,1183,1222,867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,.2,0,09,Missing,Missing,Missing,Did not reject
301004,12/16/88,1,JK,0,1,0,1,0,0,08/25/60,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,Missing,Missing,Missing,Did not reject
301005,03/22/89,0,IN,0,0,0,0,1,0,01/21/67,22,0,1540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
301006,12/21/88,1,CC,1,0,0,1,0,0,08/25/58,30,24971,9000,0,0,1,0,1,1,0,908,820,908,879,908,879,908,908,879,908,879,908,908,820,908,879,908,879,915,917,887,917,887,917,917,828,524,418,432,418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,Missing,Missing,Missing,Did not reject
301007,10/13/88,1,JK,1,0,0,0,1,0,03/27/56,32,1479,5000,1,0,0,1,0,0,.53322983,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,137,137,137,137,137,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,.30000001,0,10,Other,No Other,Missing,Did not reject
301008,02/18/88,0,CV,0,0,1,1,0,0,09/09/60,27,45465,3000,0,0,0,0,0,0,0,0,351,351,351,1548,1548,1548,1538,1538,1538,1525,1525,1525,1773,1773,1773,1463,1463,1463,1697,1697,1697,1809,1809,1809,1975,1975,1975,2214,2214,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.96666664,1,11,Can't afford,Other,Other,Did not reject
301012,08/24/88,1,IN,1,0,0,0,1,0,08/13/28,60,36091,15028,1,0,1,0,0,0,0,0,0,0,0,930,930,930,1773,1773,1773,1926,1926,1926,2113,2113,2113,1699,1699,1699,480,480,480,1136,1136,1136,1390,1390,1390,875,875,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.86666667,1,12,Missing,Missing,Missing,Did not reject
301013,03/31/89,0,IN,0,0,1,0,1,0,06/19/63,25,798,8000,0,0,1,1,0,0,0,266,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,12,Not Chosen,No Other,Missing,Did not reject
301014,01/20/89,0,IN,0,0,0,1,0,0,09/22/30,58,40727,15000,0,0,1,0,0,1,0,1365,1511,1462,1511,1462,1511,1511,1462,1511,1462,1511,1511,1365,1511,1462,1511,1462,1511,1281,1153,1191,1153,1191,1191,1076,1191,1153,1191,1153,1191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,Missing,Missing,Missing,Did not reject
301015,03/31/88,1,MD,1,0,1,0,1,0,06/06/63,24,34158,4103.9111,1,0,1,0,0,0,.40733594,100,100,100,834,834,834,857,857,857,1276,1276,1276,1355,1355,1355,1422,1422,1422,1291,1291,1291,1347,1347,1347,1522,1522,1522,1382,1382,1382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,Missing,Missing,Missing,Did not reject
301018,04/29/88,0,CV,0,0,0,0,1,0,02/17/55,33,20115,2444.656,0,0,.71640396,0,0,0,0,622,622,967,967,967,911,911,911,924,924,924,1107,1107,1107,1083,1083,1083,1006,1006,1006,188,188,188,0,0,0,0,0,0,313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,.80000001,1,08,Missing,Missing,Missing,Did not reject
